timestamp_ms,qw,qx,qy,qz,gx,gy,gz
198893,0.702759,-0.223206,-0.407532,0.538757,0.019531,-0.519531,1.103516
198903,0.698730,-0.223999,-0.408081,0.543213,0.007813,-0.507812,1.052734
198913,0.695007,-0.224487,-0.408508,0.547424,0.119141,-0.505859,1.031250
198923,0.691467,-0.224487,-0.408447,0.551941,0.322266,-0.482422,1.027344
198933,0.688293,-0.223694,-0.407593,0.556885,0.601562,-0.404297,0.962891
198944,0.685852,-0.221985,-0.405640,0.561951,0.880859,-0.289063,0.865234
198955,0.684204,-0.219604,-0.402832,0.566895,1.095703,-0.191406,0.746094
198965,0.683228,-0.216553,-0.399353,0.571716,1.205078,-0.125000,0.587891
198983,0.682556,-0.210022,-0.392090,0.579895,1.109375,-0.042969,0.458984
198993,0.682251,-0.207092,-0.388611,0.583618,1.001953,-0.048828,0.427734
199003,0.681946,-0.204651,-0.385681,0.586853,0.871094,-0.037109,0.417969
199013,0.681519,-0.202698,-0.382874,0.589783,0.738281,0.033203,0.404297
199023,0.656189,-0.249573,-0.383301,0.600159,0.615234,0.136719,0.410156
199033,0.653320,-0.254211,-0.380798,0.602966,0.525391,0.195312,0.427734
199043,0.653015,-0.253967,-0.378113,0.605103,0.470703,0.185547,0.427734
199053,0.652710,-0.253784,-0.375671,0.606995,0.431641,0.164062,0.382813
199063,0.652466,-0.253540,-0.373413,0.608765,0.396484,0.150391,0.318359
199073,0.652344,-0.253235,-0.371338,0.610291,0.416016,0.146484,0.267578
199083,0.652344,-0.252808,-0.369141,0.611755,0.458984,0.169922,0.275391
199103,0.652893,-0.251770,-0.363647,0.614929,0.537109,0.236328,0.275391
199113,0.653320,-0.251343,-0.360352,0.616516,0.599609,0.339844,0.300781
199124,0.653748,-0.251099,-0.357056,0.618103,0.537109,0.361328,0.296875
199134,0.654175,-0.251099,-0.354065,0.619385,0.443359,0.373047,0.250000
199145,0.654480,-0.251404,-0.351257,0.620483,0.347656,0.353516,0.271484
199162,0.654602,-0.252319,-0.346436,0.622742,0.316406,0.314453,0.318359
199174,0.654602,-0.252930,-0.343811,0.623962,0.310547,0.347656,0.304688
199185,0.654602,-0.253479,-0.341614,0.624939,0.261719,0.337891,0.292969
199203,0.654480,-0.255188,-0.337402,0.626648,0.171875,0.306641,0.234375
199213,0.654541,-0.255981,-0.335693,0.627197,0.167969,0.275391,0.152344
199223,0.654785,-0.256592,-0.334045,0.627563,0.183594,0.287109,0.111328
199233,0.655151,-0.257202,-0.332275,0.627808,0.203125,0.357422,0.103516
199243,0.655334,-0.257996,-0.330322,0.628357,0.226562,0.443359,0.093750
199253,0.655640,-0.258911,-0.328186,0.628784,0.228516,0.464844,0.070312
199263,0.656128,-0.259827,-0.326050,0.629028,0.208984,0.447266,0.072266
199273,0.656494,-0.260681,-0.324097,0.629333,0.189453,0.388672,0.070312
199283,0.656738,-0.261353,-0.322388,0.629639,0.181641,0.308594,0.058594
199293,0.656921,-0.261780,-0.320923,0.630005,0.197266,0.261719,0.027344
199303,0.657288,-0.261963,-0.319580,0.630310,0.216797,0.234375,-0.003906
199313,0.657654,-0.262024,-0.318237,0.630493,0.238281,0.232422,-0.027344
199323,0.658203,-0.261963,-0.316833,0.630676,0.242187,0.236328,-0.054687
199333,0.658813,-0.261902,-0.315491,0.630737,0.238281,0.251953,-0.064453
199343,0.659424,-0.261902,-0.314087,0.630798,0.216797,0.250000,-0.056641
199353,0.659973,-0.261963,-0.312866,0.630798,0.193359,0.199219,-0.054687
199363,0.660522,-0.261841,-0.311768,0.630859,0.205078,0.158203,-0.054687
199373,0.661011,-0.261536,-0.310669,0.630981,0.267578,0.158203,-0.050781
199383,0.661560,-0.260986,-0.309387,0.631226,0.326172,0.148437,-0.052734
199393,0.662170,-0.260315,-0.308044,0.631592,0.351563,0.121094,-0.048828
199403,0.662720,-0.259521,-0.306702,0.631958,0.333984,0.091797,-0.037109
199413,0.663147,-0.258728,-0.305542,0.632385,0.296875,0.056641,-0.015625
199423,0.663452,-0.257996,-0.304626,0.632812,0.261719,0.033203,-0.015625
199433,0.663757,-0.257263,-0.303772,0.633240,0.251953,0.029297,-0.021484
199443,0.664062,-0.256531,-0.302917,0.633606,0.273438,0.029297,-0.023437
199453,0.664368,-0.255798,-0.302002,0.634033,0.285156,0.039063,-0.007813
199463,0.664673,-0.255127,-0.300964,0.634460,0.255859,0.072266,0.027344
199473,0.664917,-0.254822,-0.299927,0.634827,0.207031,0.132812,0.023437
199483,0.665222,-0.254700,-0.298889,0.635071,0.158203,0.140625,-0.003906
199495,0.665466,-0.254761,-0.298035,0.635132,0.115234,0.125000,0.007813
199505,0.665710,-0.254883,-0.297363,0.635193,0.082031,0.119141,0.003906
199515,0.665894,-0.255188,-0.296692,0.635193,0.062500,0.142578,0.019531
199525,0.666077,-0.255554,-0.295959,0.635132,0.050781,0.158203,0.019531
199535,0.666260,-0.255981,-0.295288,0.635132,0.042969,0.173828,0.033203
199545,0.666504,-0.256531,-0.294373,0.635071,0.078125,0.201172,0.039063
199563,0.667236,-0.257263,-0.291992,0.635132,0.191406,0.238281,0.031250
199573,0.667725,-0.257507,-0.290405,0.635254,0.212891,0.277344,0.056641
199583,0.668152,-0.257996,-0.288635,0.635376,0.201172,0.353516,0.113281
199593,0.668579,-0.258789,-0.286560,0.635559,0.189453,0.414062,0.107422
199603,0.669067,-0.259827,-0.284424,0.635559,0.144531,0.455078,0.117188
199613,0.669434,-0.261230,-0.282349,0.635559,0.080078,0.492187,0.146484
199623,0.669678,-0.262878,-0.280273,0.635498,0.035156,0.501953,0.162109
199633,0.669922,-0.264587,-0.278381,0.635376,0.013672,0.476562,0.140625
199643,0.670166,-0.266296,-0.276550,0.635193,0.011719,0.472656,0.142578
199653,0.670349,-0.268005,-0.274658,0.635071,0.029297,0.500000,0.166016
199663,0.670715,-0.269653,-0.272583,0.634888,0.089844,0.519531,0.103516
199673,0.671265,-0.271179,-0.270264,0.634705,0.125000,0.546875,0.111328
199683,0.671875,-0.272705,-0.267700,0.634460,0.171875,0.601562,0.134766
199693,0.672546,-0.274231,-0.264771,0.634338,0.242187,0.646484,0.140625
199703,0.673401,-0.275574,-0.261475,0.634216,0.310547,0.681641,0.142578
199713,0.674377,-0.276855,-0.257813,0.634094,0.369141,0.703125,0.113281
199723,0.675537,-0.277893,-0.253967,0.633911,0.435547,0.718750,0.089844
199733,0.676941,-0.278870,-0.249817,0.633667,0.500000,0.779297,0.070312
199743,0.678467,-0.279846,-0.245361,0.633423,0.501953,0.853516,0.089844
199753,0.679871,-0.281128,-0.240662,0.633057,0.468750,0.894531,0.138672
199763,0.681335,-0.282532,-0.236023,0.632690,0.472656,0.898437,0.056641
199773,0.683105,-0.283691,-0.231323,0.631958,0.509766,0.890625,-0.021484
199783,0.684998,-0.284668,-0.226624,0.631165,0.572266,0.884766,-0.017578
199793,0.687012,-0.285278,-0.221680,0.630432,0.658203,0.871094,-0.052734
199803,0.689331,-0.285461,-0.216614,0.629578,0.742187,0.816406,-0.113281
199813,0.691833,-0.285278,-0.211609,0.628723,0.798828,0.816406,-0.162109
199823,0.694519,-0.285095,-0.206177,0.627625,0.824219,0.941406,-0.160156
199833,0.697266,-0.285156,-0.200073,0.626465,0.871094,1.093750,-0.121094
199843,0.700073,-0.285583,-0.193420,0.625183,0.908203,1.224609,-0.105469
199853,0.703125,-0.286194,-0.186218,0.623718,0.935547,1.298828,-0.138672
199863,0.706238,-0.286682,-0.178955,0.622131,1.000000,1.285156,-0.191406
199873,0.709595,-0.286621,-0.171448,0.620422,1.105469,1.207031,-0.222656
