sample,timestamp_w,timestamp_b,qw_w,qx_w,qy_w,qz_w,qw_b,qx_b,qy_b,qz_b,gx_w,gy_w,gz_w,gx_b,gy_b,gz_b,angle_w,angle_b,angle_w_s,angle_b_s,angle_diff,angle_w_norm,angle_b_norm,gyro_w,gyro_b,gyro_w_s,gyro_b_s
228,585551,199583,0.764404,0.206482,-0.602417,-0.100647,0.668152,-0.257996,-0.288635,0.635376,-0.207031,0.164062,-0.007813,0.201172,0.353516,0.113281,168.89152963944835,151.04819950994815,168.79730780108343,151.0594698230362,17.737837978047224,0.9407342099791922,0.8482825942457972,0.2642711065818585,0.42222780675957383,0.29829137250307447,0.4086284263443267
229,585573,199593,0.766113,0.204834,-0.600708,-0.101563,0.668579,-0.258789,-0.28656,0.635559,-0.253906,0.224609,0.037109,0.189453,0.414062,0.107422,168.63911608123948,151.21569402531,168.61171613493056,151.21974307252577,17.391973062404787,0.9396995797218423,0.8491827531454358,0.34101984927273665,0.4678453431819109,0.3254771320227238,0.4511280748565733
230,585587,199603,0.768066,0.203125,-0.598694,-0.102295,0.669067,-0.259827,-0.284424,0.635559,-0.242187,0.246094,0.019531,0.144531,0.455078,0.117188,168.3488782701964,151.39258870417555,168.41079372871968,151.3785054370228,17.032288291696887,0.9385794841639195,0.8500744263085169,0.3458298132983911,0.4916484754262948,0.3660968665504876,0.4860203368115482
231,585601,199613,0.769165,0.202209,-0.597473,-0.1026,0.669434,-0.26123,-0.282349,0.635559,-0.28125,0.296875,0.037109,0.080078,0.492187,0.146484,168.1790966122856,151.54712141637845,168.15730964100652,151.53228289225586,16.625026748750656,0.9371663694894234,0.8509381022203281,0.41062562755629367,0.5197288632633366,0.40940697861026953,0.5009877834722674
232,585613,199623,0.770447,0.200989,-0.596191,-0.103027,0.669678,-0.262878,-0.280273,0.635498,-0.335938,0.318359,0.074219,0.035156,0.501953,0.162109,167.99534804042867,151.68892352930186,167.91748690872,151.67767614248675,16.239810766233262,0.9358294136854943,0.8517546890715931,0.46873793604315833,0.5286511954266253,0.46880883700177056,0.5061850077461691
233,585627,199633,0.773193,0.197998,-0.593506,-0.103516,0.669922,-0.264587,-0.278381,0.635376,-0.328125,0.332031,0.115234,0.013672,0.476562,0.140625,167.62410920088243,151.8170867861135,167.6976275377836,151.81249090826006,15.885136629523544,0.9346037489654774,0.8525118629081505,0.4808216668807678,0.49706504006316915,0.5344809876006218,0.5133862799577182
234,585641,199643,0.774719,0.195923,-0.592163,-0.10376,0.670166,-0.266296,-0.27655,0.635193,-0.492187,0.345703,0.212891,0.011719,0.472656,0.142578,167.44000241980692,151.9426602764644,167.42714583388045,151.94746477690353,15.479681056976915,0.9330958765447015,0.8532699303302875,0.6380291412302419,0.49383146455141963,0.5908228398694821,0.5169021221362082
235,585653,199653,0.776367,0.19342,-0.590759,-0.104065,0.670349,-0.268005,-0.274658,0.635071,-0.53125,0.351563,0.220703,0.029297,0.5,0.166016,167.2495814155143,152.06666253304215,167.1425295868942,152.09226206980134,15.050267517092863,0.9315092073425251,0.8540831700459646,0.674190566292647,0.527654836484041,0.6565411591488518,0.525555656237293
236,585668,199663,0.779907,0.188232,-0.587646,-0.104797,0.670715,-0.269653,-0.272583,0.634888,-0.539062,0.373047,0.222656,0.089844,0.519531,0.103516,166.82668809276984,152.2219907595957,166.8791494457951,152.2547655314533,14.624383914341792,0.9300409244782408,0.8549958547122701,0.6923348889005956,0.5373080741557863,0.7223539516173064,0.5541394810331313
237,585683,199673,0.781982,0.185364,-0.585754,-0.105103,0.671265,-0.271179,-0.270264,0.634705,-0.580078,0.472656,0.275391,0.125,0.546875,0.111328,166.5722668054974,152.41290999379086,166.5437068738799,152.44131155193602,14.102395321943874,0.9281709103676887,0.8560435720391757,0.7973295324400069,0.5719188659320481,0.7685745410033313,0.5962804620089033
238,585693,199683,0.784119,0.182556,-0.58374,-0.105164,0.671875,-0.272705,-0.2677,0.63446,-0.542969,0.515625,0.308594,0.171875,0.601562,0.134766,166.30720849538696,152.6296040943733,166.18259014377696,152.66156200131405,13.52102814246291,0.9261577688126578,0.857280586967047,0.8098856292230404,0.6399841640423614,0.8427495321486168,0.6432489869307908
239,585708,199693,0.788635,0.176758,-0.579529,-0.104675,0.672546,-0.274231,-0.264771,0.634338,-0.560547,0.558594,0.359375,0.242187,0.646484,0.140625,165.7627895602311,152.87539037887802,165.7640582146723,152.91709460852067,12.846963606151633,0.9238245509128733,0.8587157606548423,0.869132088160367,0.70453636943028,0.9348605516536679,0.6962220851098795
240,585723,199703,0.791382,0.173035,-0.577026,-0.104248,0.673401,-0.275574,-0.261475,0.634216,-0.695312,0.640625,0.445312,0.310547,0.681641,0.142578,165.44399776499944,153.1679147799323,165.3066518681825,153.20797176609034,12.098680102092175,0.9212746172019898,0.8603494435240785,1.045065522019074,0.762497461093478,1.0095024826472854,0.7508796910050427
241,585738,199713,0.797058,0.165466,-0.571411,-0.10376,0.674377,-0.276855,-0.257813,0.634094,-0.791016,0.707031,0.451172,0.369141,0.703125,0.113281,164.7340284472466,153.49965379562883,164.81795671841164,153.538088011866,11.279868706545642,0.9185502557096121,0.8622035088624715,1.1528899864258515,0.80217356505123,1.0950992961803911,0.8085974339899635
242,585752,199723,0.800476,0.161926,-0.567871,-0.102905,0.675537,-0.277893,-0.253967,0.633911,-0.550781,0.910156,0.488281,0.435547,0.71875,0.089844,164.28523507304843,153.86729578163937,164.34191930193057,153.908243562093,10.433675739837582,0.915896458128441,0.8642824510056465,1.1705391874080935,0.8452068954078641,1.1769700356739299,0.8665386774029813
243,585763,199733,0.803589,0.158875,-0.564453,-0.101746,0.676941,-0.27887,-0.249817,0.633667,-0.556641,0.960937,0.546875,0.5,0.779297,0.070312,163.86373274653266,154.2801853232514,163.7464998164392,154.31060824248425,9.435891573954962,0.9125771333533853,0.8665422925519303,1.2378696968885698,0.9285728789669662,1.22802220856995,0.9179158337779881
244,585773,199743,0.80719,0.155334,-0.560547,-0.100342,0.678467,-0.279846,-0.245361,0.633423,-0.613281,0.964844,0.572266,0.501953,0.853516,0.089844,163.38260247782577,154.72616813001298,163.18461318131045,154.7366997197473,8.44791346156316,0.9094447463989738,0.8689353933129119,1.278485785628061,0.9942425864953683,1.3021689418787372,0.9608331249561445
245,585788,199753,0.814087,0.147949,-0.552979,-0.097595,0.679871,-0.281128,-0.240662,0.633057,-0.626953,0.974609,0.589844,0.46875,0.894531,0.138672,162.46690033754257,155.17973818188867,162.59971140170214,155.1884407316973,7.411270670004825,0.9061840553814033,0.8714725521559104,1.3003263864991743,1.0193832429685117,1.410272067277094,0.997075532632026
246,585803,199763,0.818115,0.143433,-0.548462,-0.09613,0.681335,-0.282532,-0.236023,0.63269,-0.773437,1.128906,0.669922,0.472656,0.898437,0.056641,161.9245952716028,155.63011118194402,161.82161600889566,155.65986105572082,6.161754953174835,0.90184635502454,0.8741202379143993,1.5236236529697877,1.0167600209420118,1.5313539946847061,1.0221317551571854
247,585813,199773,0.822205,0.138916,-0.543762,-0.094727,0.683105,-0.283691,-0.231323,0.631958,-0.871094,1.292969,0.705078,0.509766,0.890625,-0.021484,161.3607261750069,156.1260008413894,160.98845924978394,156.15135745855082,4.837101791233124,0.8972017003912734,0.8768806789896054,1.7110548143998776,1.026418933787272,1.6287969192337175,1.0418985914635712
248,585828,199783,0.831604,0.130432,-0.532166,-0.090698,0.684998,-0.284668,-0.226624,0.631165,-0.816406,1.482422,0.730469,0.572266,0.884766,-0.017578,159.9732557825003,156.63728694336913,160.19991883565018,156.67061841542326,3.5293004202269174,0.8928057714763725,0.8797970569444556,1.8432793339266298,1.0538539915927634,1.7318584677011348,1.0598500641499264
249,585842,199793,0.836426,0.127869,-0.525757,-0.087158,0.687012,-0.285278,-0.22168,0.630432,-0.169922,1.580078,0.769531,0.658203,0.871094,-0.052734,159.2168186822671,157.18365014416295,159.37505614401002,157.22167396357284,2.153382180437177,0.8882073543350174,0.8828920060856369,1.7657004083731194,1.0930767680272966,1.8108477719522944,1.08722944129497
250,585852,199803,0.840881,0.125244,-0.519836,-0.083862,0.689331,-0.285461,-0.216614,0.629578,-0.484375,1.550781,0.810547,0.742187,0.816406,-0.113281,158.52419826687375,157.77604296625086,158.3537016161718,157.8066042902824,0.5470973258894105,0.8825135410303168,0.8861772095798756,1.8156341288362587,1.1091406064002887,1.9529232355102693,1.134233756606004
251,585862,199813,0.845581,0.120911,-0.51355,-0.081299,0.691833,-0.285278,-0.211609,0.628723,-0.882812,1.513672,0.78125,0.798828,0.816406,-0.162109,157.80028181340202,158.38538892269182,157.42048231218206,158.43323370141957,-1.0127513892375077,0.8773110610447363,0.8896966118694456,1.9185701742255872,1.153656906667229,2.0948351559401184,1.2041590627258276
252,585881,199823,0.855652,0.107666,-0.5,-0.078857,0.694519,-0.285095,-0.206177,0.627625,-1.490234,1.732422,0.800781,0.824219,0.941406,-0.160156,156.25395353581592,159.0506524749372,156.43987246603902,159.1033132712254,-2.663440805186383,0.8718443898385025,0.8934600476901312,2.42143213218975,1.2614405103424418,2.250625724749389,1.291198651959577
253,585891,199833,0.86145,0.099976,-0.491699,-0.078003,0.697266,-0.285156,-0.200073,0.626465,-1.410156,1.966797,0.8125,0.871094,1.09375,-0.121094,155.30715926255155,159.77043399905494,155.3746293535325,159.82028913365167,-4.445659780119172,0.865905907909443,0.8974868719134154,2.552838936075874,1.403480522191883,2.3973155300223175,1.3907072566463472
254,585901,199843,0.867249,0.093506,-0.483032,-0.07666,0.700073,-0.285583,-0.19342,0.625183,-1.138672,2.130859,0.798828,0.908203,1.224609,-0.105469,154.31376945155182,160.53404799319222,154.231827957474,160.5841823672984,-6.3523544098244145,0.8595350566367896,0.9017772029251765,2.5446532524194727,1.528274714196044,2.5317357429083076,1.4878942920675569
255,585911,199853,0.873352,0.087769,-0.473267,-0.074707,0.703125,-0.286194,-0.186218,0.623718,-0.951172,2.238281,0.763672,0.935547,1.298828,-0.138672,153.19798270434117,161.36092227838213,153.17902114666873,161.3948300216893,-8.21580887502057,0.8536659041894702,0.9063301255301344,2.549083155200905,1.6066836298341376,2.5796514763168954,1.5659733335989128
256,585921,199863,0.879272,0.08252,-0.463501,-0.072632,0.706238,-0.286682,-0.178955,0.622131,-1.003906,2.25,0.800781,1.0,1.285156,-0.191406,152.08627483310954,162.20485509092543,151.8808329619529,162.2435750131102,-10.362742051157284,0.846428807807487,0.9110970180713686,2.5906712386555344,1.639592083773278,2.6136921321327846,1.6135254395695497
257,585931,199873,0.88501,0.076599,-0.453674,-0.070679,0.709595,-0.286621,-0.171448,0.620422,-1.207031,2.214844,0.847656,1.105469,1.207031,-0.222656,150.98991948178954,163.10389074689192,150.56179493447348,163.1165228137511,-12.554727879277607,0.8390754784144457,0.9159998433037102,2.66101079923269,1.6518357179992205,2.7281795996981812,1.6268391520955348
258,585950,199883,0.896423,0.061768,-0.433655,-0.067444,0.713013,-0.286011,-0.164001,0.618774,-1.380859,2.181641,0.865234,1.169922,1.126953,-0.234375,148.81621833897242,164.01415895615935,149.2259479892707,163.99955589147058,-14.77360790219987,0.8316284432250702,0.9209593115001555,2.7230422151553215,1.6412410520450675,2.853431912465427,1.608508044533977
259,585961,199893,0.9021,0.052856,-0.423218,-0.06604,0.71637,-0.285095,-0.156921,0.617126,-1.789063,2.341797,1.015625,1.140625,1.083984,-0.259766,147.71857931415485,164.89878699639655,147.6082217675758,164.87842347668962,-17.27020170911382,0.8226099968057397,0.9258953846187722,3.1170905902464563,1.5948432768259706,2.9309064288018076,1.5752080071995471
260,585971,199903,0.907959,0.043335,-0.411682,-0.064636,0.719727,-0.284363,-0.149963,0.615295,-1.744141,2.46875,0.972656,1.019531,1.080078,-0.298828,146.51874797832727,165.7760876669795,145.98228496644364,165.74319210134044,-19.760907134896797,0.8135457783208189,0.9307522723157945,3.1753447190371316,1.515028092026349,2.9787697792558214,1.54354258050739
261,585991,199913,0.919373,0.026917,-0.387634,-0.061584,0.722961,-0.284058,-0.143555,0.61322,-1.375,2.505859,0.835937,0.902344,1.117188,-0.328125,143.99764372463483,166.59919301702078,144.5585779215938,166.5937738481747,-22.035195926580883,0.8056089435655849,0.9355294808126673,2.9780438203374375,1.473091897101128,2.9885783301070514,1.521659494920116
262,586002,199923,0.924133,0.020264,-0.376709,-0.06012,0.726196,-0.284119,-0.137085,0.610901,-1.332031,2.433594,0.845703,0.859375,1.173828,-0.337891,142.86023547612876,167.42773387014606,143.1280456846577,167.43773231422043,-24.30968662956272,0.7976340599561589,0.9402694903061782,2.9003275515027607,1.4935085845384353,2.9175323567487106,1.5154487989454384
263,586012,199933,0.928894,0.01355,-0.365479,-0.058594,0.72937,-0.284302,-0.130493,0.608398,-1.275391,2.333984,0.78125,0.884766,1.201172,-0.347656,141.6976831147233,168.2670676903305,141.7171517895756,168.4776564982531,-26.7605047086775,0.7897686555227516,0.9461101219286584,2.772084969411472,1.5318256241086972,2.8615285352960678,1.565705870662463
264,586023,199943,0.93335,0.00647,-0.35437,-0.057312,0.732605,-0.284363,-0.12384,0.605896,-1.412109,2.25,0.755859,0.949219,1.191406,-0.353516,140.5659181294743,169.11857932662517,140.36908273069008,169.55951225560247,-29.19042952491239,0.7822534848998888,0.9521862580973873,2.7618607234547508,1.563789796952583,2.8817207208627287,1.666182380148991
265,586033,199963,0.937561,-0.001587,-0.343262,-0.056274,0.73938,-0.283142,-0.109314,0.600952,-1.664063,2.228516,0.804687,1.226563,1.230469,-0.318359,139.4642785029169,170.9757085871429,139.0000879424715,170.70625626135273,-31.706168318881225,0.7746216582160407,0.9586268327139923,2.8953256117739157,1.7663134506114706,2.9704414383338316,1.7976911510247142
266,586048,199973,0.945557,-0.019592,-0.320313,-0.054321,0.742981,-0.282104,-0.101074,0.598511,-1.785156,2.355469,0.863281,1.376953,1.378906,-0.324219,137.25729843020713,172.00847180376786,137.63371049068067,171.92725608690816,-34.29354559622749,0.7670044225723935,0.9654844578194371,3.0790047481707457,1.9754744445337682,3.0789514942757847,1.9418828065150238
267,586062,199983,0.949707,-0.029785,-0.30719,-0.053345,0.746826,-0.280945,-0.091797,0.595703,-1.974609,2.548828,0.886719,1.462891,1.533203,-0.369141,136.015261535036,173.16145389889738,136.01160029116335,173.23287392706348,-37.22127363590013,0.7579615364990815,0.9728173316588686,3.343931138858275,2.1510524389170524,3.1373476334632624,2.0895026099263614
268,586073,199993,0.953247,-0.039307,-0.294922,-0.052734,0.750854,-0.279968,-0.082092,0.592529,-1.953125,2.558594,0.791016,1.464844,1.658203,-0.423828,134.86579585576905,174.37206681810753,134.36857797511357,174.42520601085548,-40.05662803574191,0.748802070252973,0.9795139472199068,3.314635249121236,2.252783901560245,3.1282536863579304,2.2037855480712123
269,586088,200003,0.959961,-0.05542,-0.269714,-0.051453,0.755066,-0.279419,-0.071899,0.588806,-1.574219,2.515625,0.720703,1.410156,1.755859,-0.476562,132.45536713188767,175.64666852740172,132.95107745049216,175.6668711293609,-42.71579367886875,0.7408998354006026,0.9864876369051978,3.05384141939214,2.3018888140092693,3.121583049224678,2.2831914735283965
270,586102,200013,0.963074,-0.062317,-0.25708,-0.05011,0.759216,-0.279236,-0.061584,0.584656,-1.326172,2.386719,0.816406,1.359375,1.830078,-0.517578,131.24916692266805,176.93736900610295,131.56296027769386,176.94024611428298,-45.377285836589124,0.7331614058822146,0.9936394219279965,2.8498558762472532,2.3377281413357287,3.1179758741952446,2.3336333314397515
271,586113,200023,0.965698,-0.069702,-0.2453,-0.048584,0.763245,-0.279236,-0.051331,0.580383,-1.652344,2.382813,0.931641,1.357422,1.878906,-0.505859,130.16979580710014,178.2167973962951,130.18365414950145,177.89872469314255,-47.715070543641104,0.7254720958826989,0.999022622341173,3.0456515625044833,2.372504071819688,3.154613822572737,2.3668863875635067
272,586123,200033,0.968201,-0.079407,-0.232666,-0.047058,0.767151,-0.279236,-0.040649,0.57605,-2.044922,2.433594,0.978516,1.417969,1.886719,-0.453125,129.07467567104433,179.5283288235076,129.05958171140713,178.072746739052,-49.013165027644874,0.7192056541829539,1.0,3.3258952637111108,2.403261728473826,3.2099345134235717,2.3799340870880052
273,586133,200043,0.970337,-0.090576,-0.219421,-0.045837,0.770874,-0.278931,-0.029907,0.571899,-2.242188,2.509766,0.953125,1.474609,1.871094,-0.419922,127.96926521480705,179.16445971240535,127.71888697884931,177.74430981767497,-50.02542283882566,0.7117315937096164,0.9981553664214771,3.4978249910086983,2.419049182179023,3.262713252616122,2.3455579874437302
274,586143,200061,0.97229,-0.101196,-0.205994,-0.045044,0.778076,-0.277832,-0.00824,0.563293,-1.923828,2.601563,0.789062,1.458984,1.818359,-0.410156,126.83500494141616,176.5167787569491,126.35776772915763,176.93193151920732,-50.574163790049695,0.7041436713164175,0.9935927238247378,3.330444873646312,2.3671273116317595,3.2905649596288065,2.2926147036634603
275,586161,200073,0.975586,-0.117493,-0.180115,-0.04425,0.781555,-0.277466,0.001343,0.558716,-1.65625,2.539063,0.710937,1.236328,1.679688,-0.583984,124.54569325987887,175.29518439921782,125.00714478699076,175.63370937615684,-50.62656458916608,0.6966142633898471,0.9863013871887334,3.113749572210007,2.1658476431143536,3.282021525212243,2.2306779254546436
276,586171,200083,0.976929,-0.126587,-0.166321,-0.043701,0.784851,-0.277588,0.010132,0.553955,-1.802734,2.515625,0.751953,1.078125,1.699219,-0.626953,123.36419955864166,174.15490590395675,123.73095271383633,174.18925229014138,-50.45829957630505,0.6894997902001505,0.9781887364172304,3.1849100975679048,2.1077876529183386,3.257527288217593,2.1715867522311827
277,586182,200093,0.977844,-0.135559,-0.153687,-0.043091,0.787903,-0.278442,0.018921,0.54895,-1.978516,2.503906,0.771484,0.908203,1.794922,-0.580078,122.32156096021005,173.03721810825513,122.55754426980388,173.0653124087235,-50.50776813891963,0.6829583117728494,0.9718762389159996,3.2831780916282933,2.093577837429743,3.2727498028865063,2.122095906491681
278,586193,200103,0.978699,-0.144836,-0.141541,-0.032776,0.790527,-0.28009,0.027954,0.543884,-2.091797,2.515625,0.830078,0.814453,1.898438,-0.492187,121.58830484903496,171.94217428232798,121.68680521365475,171.97652235259338,-50.28971713893863,0.6781041445980898,0.9657611569420278,3.3753538060354504,2.1235933160617173,3.3331308422511965,2.106579019770092
279,586203,200113,0.979309,-0.15448,-0.129395,-0.01947,0.792603,-0.281982,0.037109,0.539307,-2.007813,2.585938,0.941406,0.808594,1.929688,-0.339844,120.96796272125391,170.89707934985992,120.69600025541554,170.90640585757052,-50.21040560215498,0.672580638019501,0.9597509531824316,3.4065574469908766,2.119673082934253,3.3820298506806545,2.102823963110167
280,586213,200123,0.979553,-0.163574,-0.116699,-0.010376,0.794312,-0.283813,0.046692,0.535095,-1.791016,2.724609,1.017578,0.861328,1.890625,-0.210937,120.1919979791331,169.85123411856705,120.2896100792169,170.37370279489937,-50.08409271568247,0.6703151075606142,0.9567590789660212,3.4156547690334573,2.0882632095064073,3.4067427904437446,2.1051354945302734
281,586228,200133,0.979553,-0.180176,-0.089478,0.006104,0.795837,-0.285156,0.056396,0.531189,-1.632813,2.84375,1.003906,0.96875,1.839844,-0.201172,118.41017476744562,168.8043234288426,119.85671182261088,169.8508789657565,-49.99416714314562,0.6679018007353513,0.9538226904904339,3.429405139715196,2.089012369618715,3.417205785246509,2.098982887353125
