timestamp_ms,qw,qx,qy,qz,gx,gy,gz
3554306,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554318,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554330,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554342,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554354,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554366,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554378,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554390,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554402,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554414,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554426,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554438,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554450,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554462,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554474,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554486,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554498,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554510,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554522,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554534,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554546,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554558,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554570,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554582,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554594,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554606,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554618,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554630,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554642,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554654,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554666,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554678,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554690,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554702,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554714,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554726,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554738,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554750,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554762,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554774,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554786,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554798,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554810,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554822,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554834,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554846,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554858,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554870,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554882,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554894,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554906,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554918,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554930,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554942,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554954,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554966,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554978,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3554990,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555002,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555014,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555026,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555038,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555050,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555062,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555074,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555086,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555098,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555110,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555122,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555134,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555146,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555158,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555170,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555182,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555194,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555206,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
