sample,timestamp_w,timestamp_b,qw_w,qx_w,qy_w,qz_w,qw_b,qx_b,qy_b,qz_b,gx_w,gy_w,gz_w,gx_b,gy_b,gz_b,angle_w,angle_b,angle_w_s,angle_b_s,angle_diff,gyro_w,gyro_b,gyro_w_s,gyro_b_s,gyro_w_norm,gyro_b_norm,angle_w_norm,angle_b_norm
133,584563,198523,0.950989,-0.22345,-0.154846,-0.147217,0.982117,0.047607,0.04895,0.175415,-0.404297,-7.160156,-4.115234,-3.716797,-5.09375,5.759766,124.02821702971879,130.16340671470707,124.88240356780378,130.0936062428828,-5.211202675079022,8.268400140492778,8.54024433938895,8.143908898791027,9.215578641647033,0.3272386798499762,0.44709507733199505,0.6959806920251083,0.7362273741717051
134,584573,198534,0.940979,-0.226318,-0.193787,-0.1604,0.979309,0.029175,0.019836,0.19928,-0.109375,-7.001953,-4.625,-6.09375,-4.650391,4.126953,128.21003979187304,134.89586839657707,129.65310762923767,135.73202505303624,-6.078917423798572,8.392254387519126,8.70584094614587,8.104015588212722,9.006140397770611,0.32563278257408934,0.4369128960378938,0.722573001352059,0.7681419767272383
135,584589,198545,0.920593,-0.214294,-0.270447,-0.182739,0.976196,6.1e-05,-0.009583,0.216797,1.705078,-6.873047,-4.595703,-7.667969,-4.277344,3.058594,135.97517194006647,139.6067900189909,134.30582831513112,141.2582644126434,-6.952436097512276,8.441951913775746,9.297764114889826,8.051451389941107,8.461617378413111,0.3235168212364643,0.4104400227016327,0.7485076613305265,0.7994216206712124
136,584601,198563,0.909607,-0.202087,-0.309753,-0.18927,0.965576,-0.066101,-0.065918,0.242798,2.779297,-6.757812,-3.712891,-7.314453,-3.945313,2.953125,139.89961026074178,148.6341556023047,138.8026808272677,146.569479249378,-7.766798422110298,8.196223180186959,8.819731550495344,7.841912087067663,7.880985891770019,0.3150818583116606,0.382211677426011,0.7735734988799783,0.8294841818800741
137,584612,198573,0.89856,-0.188904,-0.34491,-0.194824,0.957397,-0.09613,-0.092346,0.256042,3.162109,-6.117187,-3.716797,-6.371094,-3.714844,2.916016,143.41610255325566,152.99110133063724,143.56222459483595,151.56009088729016,-7.997866292454205,7.825183068788806,7.930577155127362,7.5842294244872415,7.278095595638256,0.3047088940256081,0.35290118387885283,0.8001035997817506,0.857732063475207
138,584623,198584,0.887939,-0.1745,-0.376038,-0.19928,0.949097,-0.1203,-0.114929,0.267578,3.226563,-5.429687,-3.263672,-5.234375,-3.298828,2.431641,146.5124795904014,156.71948089838,147.25408645218727,156.1395706464915,-8.88548419430424,7.109413803860485,6.647843693039872,7.323387550722914,6.657611626149665,0.29420875632224225,0.3227353452503344,0.820682351102064,0.883652854630847
139,584638,198595,0.866638,-0.142761,-0.431213,-0.206299,0.941223,-0.138306,-0.134399,0.277283,3.183594,-4.941406,-3.130859,-3.716797,-3.060547,2.029297,152.00775862971443,159.84892658613788,150.5939579746486,159.85673250261598,-9.262774527967395,6.659958114849747,5.224899443302904,7.010062249753458,5.96938818430718,0.28159590870445395,0.28927624186029,0.8392990784223646,0.904692750258886
140,584653,198605,0.85614,-0.123352,-0.456177,-0.209106,0.934082,-0.149292,-0.151611,0.286743,3.962891,-4.042969,-3.121094,-2.238281,-3.109375,1.996094,154.43448122682312,162.50418881499778,154.09314582948483,163.170649262037,-9.077503432552163,6.4646215024298215,4.3200122664666125,6.630858371144768,5.322784034687642,0.2663311320580511,0.25784052813825803,0.8588038485004623,0.9234501962450885
141,584663,198623,0.846436,-0.103271,-0.478455,-0.209717,0.919617,-0.155701,-0.181335,0.311646,4.435547,-3.910156,-2.855469,-0.533203,-3.246094,2.865234,156.59896787304828,167.21996488292694,157.3764474362675,166.1792187376894,-8.802771301421899,6.566361271168835,4.362453159725729,6.252176243055117,4.7793047474091805,0.25108735837492885,0.23141839753672652,0.877105250309695,0.9404793142139863
142,584681,198633,0.826172,-0.058899,-0.521667,-0.204529,0.911316,-0.15509,-0.194458,0.328064,4.591797,-3.574219,-2.277344,-0.179687,-3.115234,3.214844,160.9120418274369,169.56068512774226,159.91006393238848,169.00326196362033,-9.09319803123185,6.248674806989558,4.480200021992434,5.9420618810771,4.427688686196315,0.23860376646704884,0.21432401011768526,0.8912278436865023,0.9564639759054754
143,584692,198643,0.815796,-0.03833,-0.540894,-0.201111,0.902832,-0.154602,-0.205811,0.344482,4.035156,-3.179688,-2.078125,-0.388672,-2.845703,3.191406,162.92898762431483,171.76232827664214,162.30818440432702,171.76441755664956,-9.45623315232254,5.541796029926128,4.293502503158581,5.655257868898994,4.319494894079491,0.22705852805004215,0.20906399272143633,0.9045951707250015,0.9720926807450007
144,584703,198653,0.806213,-0.020569,-0.557068,-0.19812,0.894043,-0.156372,-0.217224,0.359253,3.779297,-2.964844,-1.923828,-1.166016,-2.726563,2.869141,164.67584111031937,173.96914271579263,164.9262761665569,174.08003602240765,-9.153759855850751,5.174408172161238,4.126222144178135,5.368305011607194,4.391256042023505,0.21550729790261383,0.2125527777910338,0.9191886364044957,0.9851995544082062
145,584713,198663,0.796143,-0.003296,-0.572754,-0.195068,0.884827,-0.161316,-0.230286,0.371582,3.546875,-2.916016,-1.818359,-1.962891,-2.777344,2.441406,166.4250835865157,176.3099667801438,166.97876470486,175.88484325352866,-8.90607854866866,4.9386132700143675,4.1865312645498065,4.999391990089355,4.485774050529322,0.20065677765983284,0.21714792469615918,0.9306293817112108,0.9954151321100355
146,584728,198674,0.776733,0.02832,-0.600769,-0.187012,0.875122,-0.168396,-0.245422,0.381592,3.423828,-2.755859,-1.525391,-2.460938,-3.019531,2.1875,169.6894266841978,178.79805721171735,168.85982593525654,176.69486134188998,-7.835035406633438,4.652330029603016,4.4675428984851395,4.624096248370085,4.487587696302837,0.1855493222859324,0.21723609803894228,0.9411145766546601,1.0
147,584743,198685,0.767456,0.045349,-0.613281,-0.181335,0.864807,-0.176453,-0.262207,0.390198,3.693359,-2.078125,-1.376953,-2.835938,-3.283203,2.105469,171.17448451895234,178.58472128334736,170.71625503180638,175.97360421580484,-5.257349183998457,4.455951501387218,4.82234030207471,4.260918342536488,4.440470489616204,0.1709296679833481,0.21494541830597996,0.9514624699935246,0.9959175372929194
148,584753,198695,0.759827,0.060974,-0.622986,-0.175659,0.853516,-0.185608,-0.280151,0.398254,3.470703,-1.601563,-1.123047,-3.111328,-3.296875,2.166016,172.3342937762975,175.81241871844878,172.3226771889871,174.28194656887564,-1.9592693798885534,3.9839701205439533,5.024079219266452,3.933723192971907,4.347348836729027,0.1577584923713926,0.2104181575032057,0.960416803434316,0.9863424093573085
149,584768,198713,0.747986,0.090027,-0.636597,-0.164734,0.829468,-0.204285,-0.31366,0.41449,3.242188,-1.197266,-1.082031,-2.556641,-2.898438,2.291016,173.95798659306865,170.36285708536687,173.38035348152567,171.68046252316387,1.6998909583618058,3.621604614954675,4.492895542407035,3.567657115506144,4.200165571754833,0.14302257529469523,0.2032626033900359,0.9663123808536612,0.9716174781010595
150,584783,198723,0.743408,0.104248,-0.640991,-0.160156,0.817505,-0.211792,-0.328064,0.42334,2.724609,-0.513672,-1.144531,-1.990234,-2.621094,2.208984,174.4571943724191,167.8516785454979,174.16765991606425,168.7494164094948,5.418243506569439,2.9995506890909516,3.963682056352149,3.1963252074041155,3.9888068963461474,0.12807468325398824,0.19298705718959042,0.970700893738289,0.9550271582012253
151,584800,198733,0.737244,0.130005,-0.645752,-0.150269,0.80719,-0.217102,-0.339355,0.431396,2.773438,0.005859,-0.791016,-1.560547,-2.357422,2.019531,174.97780814689077,165.79063698315844,174.7356533394336,166.02359793252685,8.712055406906757,2.8840421252091657,3.474370573967895,2.835162847569847,3.7202985517779785,0.11353616435437817,0.17993308675530198,0.9738669372856165,0.9395984686589894
152,584811,198743,0.735168,0.141724,-0.646973,-0.144592,0.797668,-0.220947,-0.349487,0.439087,2.294922,0.113281,-0.605469,-1.255859,-2.267578,1.800781,175.11101669164526,163.9294907150021,174.98452259996947,164.06033204675532,10.924190553214146,2.376150727754029,3.1562484097304506,2.5286322772599092,3.3938378350646423,0.10119683726668192,0.1640616673743279,0.9752541556653183,0.9284859825942073
153,584821,198754,0.733704,0.151489,-0.647522,-0.139404,0.788513,-0.223083,-0.359131,0.446655,1.998047,0.199219,-0.427734,-0.863281,-2.337891,1.648438,175.1742608931443,162.18332633360907,175.13008538467417,162.02054676687385,13.109538617800325,2.0530066728888143,2.988032170624339,2.2569658392069005,3.097187654950386,0.09026095888268909,0.14963953577627356,0.9760655349811412,0.9169403811236645
154,584831,198765,0.732666,0.159973,-0.647705,-0.134277,0.779663,-0.223389,-0.368042,0.454651,1.884766,0.248047,-0.320313,-0.447266,-2.382813,1.667969,175.2023328957479,160.5465276565091,175.15492558262568,160.1383151604568,15.016610422168867,1.9278149825473399,2.9427818900975313,2.033343920871094,2.823178867083611,0.08125910307583238,0.13631815233360747,0.9762039963527046,0.9062865656376475
155,584842,198783,0.732056,0.167725,-0.647522,-0.12915,0.762878,-0.220642,-0.381775,0.472839,1.777344,0.404297,-0.238281,0.134766,-2.013672,1.851563,175.1850082959427,157.65275214609045,175.12704829138016,158.41244073748592,16.71460755389424,1.8382561283743897,2.738854202273097,1.7604287415034363,2.5703576005310222,0.07027295685880157,0.12402683474329337,0.976048605965363,0.8965177637581757
156,584853,198793,0.732056,0.174622,-0.64679,-0.123779,0.754944,-0.21936,-0.386719,0.482056,1.632813,0.539062,-0.039063,0.035156,-1.669922,1.746094,175.1020091366482,156.3794789510734,175.03556143420474,156.85178451766654,18.183776916538193,1.7199395485836124,2.416344281607238,1.537696516512988,2.3438525241122283,0.061306915480453646,0.11301492159198157,0.9755386504589993,0.8876841306673411
157,584863,198804,0.732483,0.180481,-0.64563,-0.11853,0.748108,-0.218933,-0.390686,0.489685,1.318359,0.564453,0.015625,-0.105469,-1.384766,1.501953,174.97163023541776,155.30011860014756,174.91654930413864,155.46374639651384,19.4528029076248,1.434197260740307,2.0456205412847224,1.3583086226738534,2.1644430954470115,0.05408569152417456,0.10429264005099305,0.9748752667454799,0.8798275512857694
158,584881,198815,0.733643,0.18866,-0.643433,-0.110535,0.742187,-0.218811,-0.393982,0.496033,0.882812,0.402344,0.082031,-0.03125,-1.117188,1.287109,174.71682660726717,154.38004523451212,174.5912606119786,154.34663281475179,20.244627797226826,0.9736358696355636,1.7046217080997765,1.203940477318097,1.9753922400532673,0.047871632562486846,0.09510162484863187,0.9730620799682059,0.8735044601547731
159,584892,198825,0.734253,0.191589,-0.642456,-0.107178,0.737,-0.218689,-0.396301,0.501892,0.699219,0.412109,0.09375,0.085937,-0.939453,1.255859,174.60727224541745,153.60633705074576,174.31561970135604,153.31661672998092,20.99900297137512,0.8170251528208909,1.570712874798892,1.0759975035958051,1.7853301705370703,0.0427213136245238,0.08586144782495572,0.9715256341388172,0.8676743586532542
160,584903,198843,0.642334,0.236328,-0.719543,-0.117615,0.72644,-0.218811,-0.400391,0.513916,0.658203,0.449219,-0.025391,-0.097656,-1.003906,1.408203,173.55856483514253,152.06718423728017,174.10711787153167,152.35488041634454,21.752237455187128,0.7972914160148722,1.732166169967824,0.965811506382755,1.6253532271812876,0.03828579824111171,0.07808390820288995,0.9703634272438755,0.8622307346078645
161,584913,198853,0.643372,0.238831,-0.718262,-0.114624,0.720703,-0.219666,-0.40271,0.519775,0.638672,0.556641,0.007813,-0.189453,-0.892578,1.337891,173.7238045835353,151.22939852721905,174.06877612988472,151.44998039403194,22.618795735852785,0.8472379650570435,1.6194259023413204,0.8837082493792819,1.5073864438002111,0.03498074797448844,0.07234876092111255,0.970149707121881,0.8571088155846457
162,584923,198864,0.644775,0.241089,-0.716736,-0.111572,0.715576,-0.220703,-0.404663,0.52478,0.660156,0.671875,0.037109,-0.171875,-0.734375,1.189453,173.92912108629596,150.49143703196566,174.1327433095001,150.47838639814836,23.654356911351755,0.9426553123183469,1.4084197156597178,0.8677224270880558,1.430845955310731,0.0343372418804053,0.06862762042778982,0.9705062656099365,0.8516093950435307
163,584938,198875,0.649048,0.24469,-0.712524,-0.105591,0.711121,-0.22168,-0.406128,0.529419,0.552734,0.767578,0.072266,-0.058594,-0.617187,1.138672,174.52511789903232,149.855545122949,174.5748793157933,149.70997251450257,24.864906801290743,0.9486375680922614,1.29650567811676,0.8823470376194834,1.3714299186826258,0.03492595266607014,0.06573901304870342,0.9729707692329923,0.8472600154531839
164,584953,198893,0.6521,0.245117,-0.7099,-0.103638,0.702759,-0.223206,-0.407532,0.538757,0.015625,0.849609,0.128906,0.019531,-0.519531,1.103516,174.9271081434944,148.74836707132786,175.0763369210212,149.0142603683695,26.062076552651718,0.8594744617159953,1.2198530576171869,0.90802942957607,1.2925261576899914,0.035959792241765036,0.0619029782140746,0.9757659364831203,0.8433221425522012
165,584967,198903,0.658325,0.244751,-0.704529,-0.101685,0.69873,-0.223999,-0.408081,0.543213,-0.109375,0.849609,0.09375,0.007813,-0.507812,1.052734,175.76924486660846,148.2251148190513,175.6354545202315,148.3817299650159,27.253724555215598,0.86173511359698,1.168838288673416,0.937653175334595,1.2333501363355897,0.037152290230163365,0.05902603956838174,0.9788825054332959,0.8397418912251857
166,584981,198913,0.661621,0.244507,-0.701599,-0.101074,0.695007,-0.224487,-0.408508,0.547424,-0.171875,0.902344,0.039063,0.119141,-0.505859,1.03125,176.2310926096748,147.75083779655364,176.27530757341458,147.81047848758013,28.464829085834452,0.919397426540884,1.154800618402155,0.9370664968730751,1.2133057165440448,0.03712867360548322,0.058051547458082116,0.9824491006559148,0.8365084911399006
167,584993,198923,0.6651,0.244385,-0.698425,-0.100281,0.691467,-0.224487,-0.408447,0.551941,-0.103516,0.970703,0.041016,0.322266,-0.482422,1.027344,176.72470908234757,147.32878501519775,176.93015078731798,147.4261829601441,29.50396782717388,0.9770681597109794,1.1798398430193822,0.9216865968613999,1.2194262889117462,0.03650955879214426,0.05834910905102774,0.9860992523066001,0.8343332999320563
168,585008,198933,0.672363,0.244324,-0.691895,-0.097473,0.688293,-0.223694,-0.407593,0.556885,-0.013672,1.048828,0.109375,0.601562,-0.404297,0.962891,177.72438316494765,146.99928773577014,177.56241619785993,147.14131835929595,30.42109783856398,1.0546041853667185,1.2051937528605101,0.9085699138099205,1.2375394796529722,0.03598154932700609,0.05922971131605925,0.9896235533651758,0.8327209080852785
169,585023,198944,0.676025,0.243652,-0.688782,-0.09613,0.685852,-0.221985,-0.40564,0.561951,-0.242187,0.882812,0.207031,0.880859,-0.289063,0.865234,178.2013242130114,146.82688943414777,178.16899731802138,146.97080754496585,31.19818977305553,0.9385485630877073,1.268108777118903,0.8936195377495343,1.242183041604137,0.03537972491482221,0.05945546564230852,0.9930046880093512,0.831755782035939
170,585038,198955,0.682007,0.24054,-0.684082,-0.095032,0.684204,-0.219604,-0.402832,0.566895,-0.355469,0.722656,0.242187,1.095703,-0.191406,0.746094,178.93057191931828,146.80079181481042,178.80533410800763,146.96058339485396,31.844750713153672,0.8409782680105354,1.3393496846906712,0.8765926138031733,1.2330011763427406,0.034694309480860636,0.05900907431005158,0.9965516832824863,0.8316979112572197
171,585053,198965,0.684875,0.238708,-0.681946,-0.094543,0.683228,-0.216553,-0.399353,0.571716,-0.359375,0.625,0.263672,1.205078,-0.125,0.587891,179.26399821048207,146.89828372490317,179.2019755330512,147.05348793039525,32.14848760265596,0.7676576803556387,1.3466453928057676,0.8587003765196213,1.2025800396600643,0.033974061030765786,0.05753010120971174,0.9987625962485427,0.8322237699114344
172,585071,198983,0.690186,0.235596,-0.677795,-0.09375,0.682556,-0.210022,-0.39209,0.579895,-0.238281,0.697266,0.173828,1.109375,-0.042969,0.458984,179.9063930322788,147.27766426463822,179.4239678027007,147.21087066155488,32.21309714114582,0.7570824811742773,1.20134322233157,0.8312690287714354,1.1507506290825213,0.032869817587839495,0.05501033001081675,1.0,0.8331145883275867
173,585081,198993,0.693054,0.234619,-0.675232,-0.093201,0.682251,-0.207092,-0.388611,0.583618,-0.234375,0.757812,0.105469,1.001953,-0.048828,0.427734,179.70759029016557,147.46381041347666,179.41507214917405,147.39941440751295,32.0156577416611,0.800208958916357,1.0905275615723795,0.8178873435995312,1.077014050533078,0.03233114051509682,0.051425506165367715,0.9999504148722704,0.8341817844545838
174,585092,199003,0.695923,0.233582,-0.672668,-0.09314,0.681946,-0.204651,-0.385681,0.586853,-0.40625,0.746094,0.0625,0.871094,-0.037109,0.417969,179.31128556125884,147.61380308994595,179.2573475948214,146.87347083911544,32.383876755705955,0.8518224987261137,0.9668918862406489,0.812726675826435,0.9864042018043673,0.032123398861209636,0.047020360812204794,0.9990712448202633,0.8312048363921556
175,585103,199013,0.698914,0.232239,-0.669922,-0.093567,0.681519,-0.202698,-0.382874,0.589783,-0.472656,0.720703,0.035156,0.738281,0.033203,0.404297,178.88609365168497,147.74351054460072,178.8167642846651,146.22470047984802,32.59206380481709,0.862584751129418,0.8423878788177095,0.8128982812135718,0.8886733642662902,0.03213030680190786,0.042269016991616705,0.9966153960572516,0.8275326635963808
176,585113,199023,0.701843,0.230835,-0.667297,-0.094055,0.656189,-0.249573,-0.383301,0.600159,-0.427734,0.724609,0.076172,0.615234,0.136719,0.410156,178.4753754387187,144.26856588291568,178.34440368244773,145.56171144711485,32.78269223533289,0.8448767668843782,0.7519527272727987,0.814144581095691,0.80274052903623,0.03218047635556535,0.03809125226615957,0.99398241797136,0.8237800102035087
177,585128,199033,0.70752,0.228394,-0.66217,-0.093567,0.65332,-0.254211,-0.380798,0.602966,-0.308594,0.732422,0.126953,0.525391,0.195312,0.427734,177.70347648149766,144.03381246830108,177.88808348629541,144.88941407875964,32.99866940753577,0.8048535935988608,0.705080743589697,0.8025701366967599,0.7227014708363558,0.03171454940037665,0.03420002310898085,0.9914388504702205,0.8199746697290569
178,585143,199043,0.710327,0.227173,-0.659729,-0.092651,0.653015,-0.253967,-0.378113,0.605103,-0.214844,0.695312,0.248047,0.470703,0.185547,0.427734,177.34578727907845,144.1488652498108,177.39236730728493,144.21118768201546,33.181179625269465,0.7688589180655968,0.6625295300392278,0.7760753420849459,0.6582701886996045,0.030648006717518154,0.031067591402215346,0.9886756864171019,0.8161357697424535
179,585153,199053,0.712891,0.225769,-0.657532,-0.091736,0.65271,-0.253784,-0.375671,0.606995,-0.279297,0.660156,0.269531,0.431641,0.164062,0.382813,177.02968458049725,144.25231624816993,176.91320249744984,144.248977272117,32.66422522533284,0.7658065803491114,0.5998133757211488,0.7436438181503391,0.6181557828648637,0.029342482177577713,0.029117364236657707,0.9860047811004778,0.8163496665439213
180,585168,199063,0.717834,0.2229,-0.65332,-0.090759,0.652466,-0.25354,-0.373413,0.608765,-0.294922,0.621094,0.210937,0.396484,0.150391,0.318359,176.4075127566325,144.3523785608798,176.5269610662054,144.35945268739562,32.16750837880977,0.7191878481238404,0.5302541541732606,0.7126252386196843,0.603335503475072,0.028093835433347713,0.028396852219448803,0.9838518385825028,0.8169749799676821
181,585183,199073,0.720215,0.22168,-0.651062,-0.090515,0.652344,-0.253235,-0.371338,0.610291,-0.269531,0.597656,0.119141,0.416016,0.146484,0.267578,176.0795513895434,144.45751383342352,176.09706878706908,144.52287341443488,31.574195372634193,0.6663589364434156,0.5158729112833896,0.68319781601353,0.6100373147189769,0.0269092403943666,0.028722671686902655,0.9814555825337417,0.8178999746742481
182,585193,199083,0.722473,0.220703,-0.648987,-0.09021,0.652344,-0.252808,-0.369141,0.611755,-0.220703,0.583984,0.119141,0.458984,0.169922,0.275391,175.7722693252753,144.58618954469387,175.6687730070385,144.71378650270904,30.95498650432947,0.6355640835871705,0.5615870379745245,0.6533825227436958,0.6171280740628892,0.02570903169903131,0.029067400499636388,0.9790682255064903,0.8189805817628786
183,585208,199103,0.726685,0.218933,-0.64502,-0.089355,0.652893,-0.25177,-0.363647,0.614929,-0.207031,0.576172,0.138672,0.537109,0.236328,0.275391,175.19632588339687,144.96596888500721,175.30875573911845,144.93211808284158,30.37663765627687,0.6277467101697946,0.6482107715442562,0.6161017014432298,0.6215912599164115,0.02420829965896343,0.029284385548158123,0.9770614587005241,0.8202163831178088
184,585223,199113,0.728882,0.218079,-0.642883,-0.088928,0.65332,-0.251343,-0.360352,0.616516,-0.189453,0.558594,0.103516,0.599609,0.339844,0.300781,174.88820568034444,145.20688168954075,174.9611128593481,145.1730439303397,29.788068929008404,0.5988616353557806,0.7519934222970305,0.5654264214514575,0.6265949951962461,0.02216837635067213,0.029527650287319268,0.9751236677843157,0.8215800726426825
185,585233,199124,0.730835,0.217346,-0.64093,-0.088623,0.653748,-0.251099,-0.357056,0.618103,-0.197266,0.519531,0.070312,0.537109,0.361328,0.296875,174.60742641703237,145.4440364615425,174.58579524032405,145.42695275520705,29.158842485116992,0.5601518651767572,0.7121648454466142,0.5176242540327713,0.6311900403862948,0.020244109617068424,0.02975104589221782,0.9730316155227586,0.8230172484722594
186,585243,199134,0.732666,0.216614,-0.639099,-0.088501,0.654175,-0.251099,-0.354065,0.619385,-0.197266,0.462891,0.041016,0.443359,0.373047,0.25,174.34133699069147,145.6621430709141,174.287639683231,145.6611560030567,28.62648368017429,0.5048408312458492,0.6310556766958048,0.47296285246634046,0.6305206303859884,0.018446273787624326,0.029718501434925552,0.9713696711431308,0.8243428867095036
187,585261,199145,0.735535,0.215881,-0.636047,-0.088501,0.65448,-0.251404,-0.351257,0.620483,-0.080078,0.355469,-0.007813,0.347656,0.353516,0.271484,173.8956812301551,145.8557336690307,174.0190071361447,145.87637433482755,28.14263280131715,0.3644608881814343,0.5652803011321021,0.4420297406907922,0.6119430807837504,0.017201067530862327,0.02881532360766226,0.9698722905268914,0.8255610664425811
188,585272,199162,0.736694,0.21582,-0.634705,-0.088318,0.654602,-0.252319,-0.346436,0.622742,-0.033203,0.330078,0.0,0.316406,0.314453,0.318359,173.70554809793157,146.13698512425555,173.730977335224,146.06872822953767,27.662249105686328,0.33174376451261295,0.5480382276137314,0.4193587294047726,0.5648717650198464,0.016288450484594496,0.026526874936641322,0.9682667879715388,0.826649828790037
189,585283,199174,0.737732,0.21582,-0.633606,-0.088074,0.654602,-0.25293,-0.343811,0.623962,-0.041016,0.320313,0.001953,0.310547,0.347656,0.304688,173.54504294491286,146.2829733483949,173.4510368295908,146.2606994392916,27.19033739029919,0.3229342726221545,0.5569011679723791,0.40040116558615063,0.5140965978006219,0.015525317526901799,0.02405835749543557,0.9667063758346552,0.8277364250624475
190,585301,199185,0.740051,0.215271,-0.630981,-0.088196,0.654602,-0.253479,-0.341614,0.624939,-0.21875,0.347656,-0.019531,0.261719,0.337891,0.292969,173.16727741242894,146.4058059350931,173.21598201585908,146.43365513613634,26.782326879722746,0.4112149277409564,0.5181679243285906,0.3896155001938271,0.4751620666022305,0.015091142713604195,0.022165491856737895,0.9653961603538685,0.8287153896463793
191,585312,199203,0.741516,0.214661,-0.629517,-0.088684,0.65448,-0.255188,-0.337402,0.626648,-0.234375,0.371094,-0.033203,0.171875,0.306641,0.234375,172.9416344625256,146.6219991196838,172.97372556284296,146.5739483153967,26.399777247446252,0.4401645563536437,0.4224942119497024,0.3964944901321537,0.45497071132965994,0.015368055084191434,0.021183856238745274,0.9640458023245091,0.8295094777068979
192,585322,199213,0.742859,0.214172,-0.627991,-0.088989,0.654541,-0.255981,-0.335693,0.627197,-0.175781,0.388672,-0.027344,0.167969,0.275391,0.152344,172.72040716149635,146.7205121532544,172.71867372428767,146.7131165125309,26.00555721175678,0.42744891844640337,0.3567386749120426,0.4037145063446901,0.4490570334775918,0.0156586953995599,0.020896353159602775,0.9626241217302132,0.8302971981387164
193,585333,199223,0.744263,0.213867,-0.626465,-0.089172,0.654785,-0.256592,-0.334045,0.627563,-0.142578,0.404297,-0.023437,0.183594,0.287109,0.111328,172.494265832851,146.83845102055724,172.4970222423638,146.85304545079987,25.643976791563944,0.42934117349958417,0.35851395830706506,0.40890972474775117,0.44417497769861986,0.015867827882178425,0.020659004067529893,0.9613886175584611,0.8310892245207989
194,585343,199233,0.745605,0.213623,-0.624878,-0.089172,0.655151,-0.257202,-0.332275,0.627808,-0.099609,0.400391,-0.003906,0.203125,0.357422,0.103516,172.26978375213648,146.97881433406593,172.24606350564287,146.97993404837283,25.26612945727004,0.41261381774972106,0.42394081422410845,0.39573528661868274,0.4414284804148091,0.015337493497889048,0.020525478629434553,0.9599897522611702,0.8318074399100278
195,585353,199243,0.746948,0.21344,-0.623413,-0.088989,0.655334,-0.257996,-0.330322,0.628357,-0.060547,0.376953,0.019531,0.226562,0.443359,0.09375,172.05902000280963,147.105450626438,172.0032298713383,147.12125459720326,24.881975274135044,0.38228387800036767,0.5066424826492544,0.3829956634053627,0.4436530737065163,0.01482466250147581,0.02063363085503844,0.9586361769743238,0.832607343092234
196,585368,199253,0.749268,0.212891,-0.620789,-0.088867,0.65564,-0.258911,-0.328186,0.628784,-0.109375,0.341797,0.017578,0.228516,0.464844,0.070312,171.6868407789208,147.25644210754857,171.73950607536617,147.26840783208186,24.471098243284302,0.35930080144358156,0.5227267775195756,0.37394049980872507,0.44452549888229104,0.014460148693477688,0.02067604522569425,0.9571661581533993,0.8334402604692573
197,585383,199263,0.750366,0.212463,-0.619568,-0.089233,0.656128,-0.259827,-0.32605,0.629028,-0.173828,0.263672,-0.044922,0.208984,0.447266,0.072266,171.5062389899736,147.42711489740654,171.48268318182582,147.41219455910374,24.07048862272208,0.3189938608374776,0.4989424433419149,0.36868100768667234,0.4402912834511623,0.014248428885095931,0.020470191947133183,0.9557346055483076,0.8342541227239377
198,585401,199273,0.752197,0.21167,-0.617371,-0.090576,0.656494,-0.260681,-0.324097,0.629333,-0.216797,0.248047,-0.121094,0.189453,0.388672,0.070312,171.17564685299027,147.5742171949503,171.22840491540524,147.55150138175054,23.676903533654695,0.3509871938604028,0.43806636499165286,0.3689636573334304,0.4253415547261358,0.014259806890359952,0.01974338653968491,0.9543172369107433,0.8350426278044828
199,585411,199283,0.753235,0.211426,-0.61615,-0.09137,0.656738,-0.261353,-0.322388,0.629639,-0.175781,0.294922,-0.121094,0.181641,0.308594,0.058594,170.98566928443478,147.6977479691752,171.0051748468481,147.68393192827847,23.321242918569624,0.36406277326994035,0.36284565114246575,0.36830106198681756,0.4006761006467809,0.01423313424658294,0.018544235322176087,0.953072933563123,0.8357922117571754
200,585421,199293,0.754272,0.211182,-0.614807,-0.092041,0.656921,-0.26178,-0.320923,0.630005,-0.193359,0.322266,-0.113281,0.197266,0.261719,0.027344,170.78762867070668,147.8019847396721,170.77439334662697,147.80686956030357,22.967523786323397,0.3925247286452154,0.3288744502891643,0.36566710809374886,0.37496900265748767,0.014127104956950838,0.017294442889679105,0.9517865378945194,0.8364880638741082
201,585432,199303,0.755432,0.210937,-0.613342,-0.092712,0.657288,-0.261963,-0.31958,0.63031,-0.212891,0.337891,-0.111328,0.216797,0.234375,-0.003906,170.5706904361352,147.9185948401883,170.56946607335323,147.92932206362622,22.64014400972701,0.4145923652770272,0.3192927131489223,0.36500628504979993,0.35408027253284485,0.014100503656864756,0.01627890325758514,0.9506442558811626,0.8371811700634596
202,585442,199313,0.756592,0.210693,-0.611877,-0.093445,0.657654,-0.262024,-0.318237,0.630493,-0.171875,0.314453,-0.119141,0.238281,0.232422,-0.027344,170.3523314888679,148.04180305753195,170.3330202605768,148.05674803060052,22.276272229976286,0.37764571057407764,0.3339843040937702,0.35049768384096136,0.3394596236027592,0.013516462803387114,0.015568096600271019,0.9493262868536471,0.8379024270733001
